title,context,question,answer,article_id,qa_id
17 anyos nga lalaki nakuryentihan,"Sa follow up sa Superbalita Cebu ug base sa Facebook post ni Delax V. Ayuman, nasuta nga ang biktima mao si Theresa Camposano nga nakaangkon og paso sa tiil",Kinsa ang hingalan nga biktima sa pagkuryente?,Theresa Camposano,347,4o-00347-012
17 anyos nga lalaki nakuryentihan,"Ang kapulisan sa Labangon Police Station ubos sa kamandoan sa ilang hepe nga si P/Maj. Abadiano Abagat, ang daling niresponde sa alarma ug ang biktima ilang gidala dayon sa ospital",Unsa ang gihimo sa kapulisan sa Labangon Police Station pagkahuman sa alarma?,ang daling niresponde ug gidala ang biktima sa ospital,347,4o-00347-013
17 anyos nga lalaki nakuryentihan,"Sa follow up sa Superbalita Cebu ug base sa Facebook post ni Delax V. Ayuman, nasuta nga ang biktima mao si Theresa Camposano nga nakaangkon og paso sa tiil",Unsa ang source sa impormasyon nga Theresa Camposano ang biktima?,Facebook post ni Delax V. Ayuman,347,4o-00347-014
17 anyos nga lalaki nakuryentihan,"Usa ka 17 anyos nga lalaki ang angol human nakuryentihan samtang diha sa atop sa usa ka balay sa Tisa Hills, Barangay Tisa, Syudad sa Sugbo, alas 2:05 sa hapon, Dominggo, Hulyo 21, 2024",Unsa edad sa lalaki nga nakuryentihan?,17 anyos,347,4o-00347-015
17 anyos nga lalaki nakuryentihan,Ang biktima nagtungtong sa atop sa balay human gipul-ong ang mga tanom apan wa masayod dunay buhi nga linya sa kuryente nga iyang nasaghiran,Unsa ang abilidad ni Theresa Camposano nga gipul-ong sa atop?,gipul-ong ang mga tanom,347,4o-00347-016
17 anyos nga lalaki nakuryentihan,"Usa ka 17 anyos nga lalaki ang angol human nakuryentihan samtang diha sa atop sa usa ka balay sa Tisa Hills, Barangay Tisa, Syudad sa Sugbo, alas 2:05 sa hapon, Dominggo, Hulyo 21, 2024",Unsa ang lokasyon sa atop diin nahitabo ang pagkuryente?,"Tisa Hills, Barangay Tisa, Syudad sa Sugbo",347,4o-00347-017
17 anyos nga lalaki nakuryentihan,"Sa follow up sa Superbalita Cebu ug base sa Facebook post ni Delax V. Ayuman, nasuta nga ang biktima mao si Theresa Camposano nga nakaangkon og paso sa tiil",Unsa ang gireport sa follow-up sa Superbalita Cebu bahin sa biktima?,si Theresa Camposano nga nakaangkon og paso sa tiil,347,4o-00347-018
17 anyos nga lalaki nakuryentihan,"Ang kapulisan sa Labangon Police Station ubos sa kamandoan sa ilang hepe nga si P/Maj. Abadiano Abagat, ang daling niresponde sa alarma ug ang biktima ilang gidala dayon sa ospital",Kinsa ang responsable sa pagkadala sa biktima sa ospital?,ang kapulisan sa Labangon Police Station,347,4o-00347-019
17 anyos nga lalaki nakuryentihan,Ang biktima nagtungtong sa atop sa balay human gipul-ong ang mga tanom apan wa masayod dunay buhi nga linya sa kuryente nga iyang nasaghiran,Unsa nga linya sa atop ang nasaghiran sa biktima nga nakuryentihan siya?,dunay buhi nga linya sa kuryente,347,4o-00347-020
"Nabalia’g kamot, tiil","Nabalian sa iyang kamot ug tiil ang langyaw nga tinun-an dihang naaksidente sa iyang gimaneho nga big bike sa Transcentral Highway (TCH) sa Brgy. Camungao, lungsod sa Balamban, alas 11:22 sa buntag, Dominggo, Hulyo 21, 2024",Kanus-a naaksidente ang langyaw nga tinun-an?,"alas 11:22 sa buntag, Dominggo, Hulyo 21, 2024",348,4o-00348-001
"Nabalia’g kamot, tiil","Naangol mao ang Indian national, 25, ulitawo, ug 3rd year student sa kurso nga Medisina sa usa ka unibersidad sa dakbayan sa Sugbo",Unsa ang nasyonalidad sa naaksidente nga tinun-an?,Indian national,348,4o-00348-002
"Nabalia’g kamot, tiil","Naangol mao ang Indian national, 25, ulitawo, ug 3rd year student sa kurso nga Medisina sa usa ka unibersidad sa dakbayan sa Sugbo",Pila ang edad sa Indian national nga nalambo?,25,348,4o-00348-003
"Nabalia’g kamot, tiil","Naangol mao ang Indian national, 25, ulitawo, ug 3rd year student sa kurso nga Medisina sa usa ka unibersidad sa dakbayan sa Sugbo",Unsa ang kurso nga gikuha sa tinun-an nga naaksidente?,Medisina,348,4o-00348-004
"Nabalia’g kamot, tiil","Ang Indiano kasamtangang nagpuyo sa dan A. S. Fortuna, Brgy. Banilad, dakbayan sa Mandaue",Asa nagpuyo ang Indian national ng naaksidente?,"dan A. S. Fortuna, Brgy. Banilad, dakbayan sa Mandaue",348,4o-00348-005
"Nabalia’g kamot, tiil","Lakip sa naangol si Eliezar (di tinuod ngan), 23, ulitawo, ug residente Brgy. Camungao, Balamban",Kinsa ang laing naangol sa aksidente?,Eliezar,348,4o-00348-006
"Nabalia’g kamot, tiil","Lakip sa naangol si Eliezar (di tinuod ngan), 23, ulitawo, ug residente Brgy. Camungao, Balamban",Pila ang edad ni Eliezar nga naapil sa aksidente?,23,348,4o-00348-007
"Nabalia’g kamot, tiil",Si Eliezar naglingkod sa daplin sa karsada dihang kalit nga naigo sa big bike sa Indiano nga R6 Yamaha,Unsa nga klase sa sakyanan ang nakaligis kang Eliezar?,R6 Yamaha,348,4o-00348-008
"Nabalia’g kamot, tiil",Si Eliezar naglingkod sa daplin sa karsada dihang kalit nga naigo sa big bike sa Indiano nga R6 Yamaha,Unsa ang gihimo ni Eliezar dihang siya naigo sa big bike?,naglingkod sa daplin sa karsada,348,4o-00348-009
"Nabalia’g kamot, tiil","Matod ni Police Lt. Col. Marvin Abalayan, hepe sa Balamban Police Station nga nahinabi sa Superbalita Cebu, ang estudyante nga Indian national nagsuroysuroy sa TCH",Kinsa ang hepe sa Balamban Police Station nga nahinabi?,Police Lt. Col. Marvin Abalayan,348,4o-00348-010
"Nabalia’g kamot, tiil","Matod ni Police Lt. Col. Marvin Abalayan, hepe sa Balamban Police Station nga nahinabi sa Superbalita Cebu, ang estudyante nga Indian national nagsuroysuroy sa TCH",Unsa ang gibuhat sa Indian national sa TCH?,nagsuroysuroy,348,4o-00348-011
"Nabalia’g kamot, tiil","Atol sa hitabo, ang Indiano gikan sa kasadpan nga habig sa TCH paingon sa silangang direksiyon o dakbayan sa Sugbo",Asa ang padulngan sa Indiano sa diha nga nahitabo ang aksidente?,silangang direksiyon o dakbayan sa Sugbo,348,4o-00348-012
"Nabalia’g kamot, tiil","Atol sa hitabo, ang Indiano gikan sa kasadpan nga habig sa TCH paingon sa silangang direksiyon o dakbayan sa Sugbo",Diin gikan ang Indiano sa dihang nahitabo ang aksidente?,kasadpan nga habig sa TCH,348,4o-00348-013
"Nabalia’g kamot, tiil","apan pag-abot sa kurbada sa dapit, nawad-an kini og kontrol sa manobela hinungdan nga nisarasay sa tuong bahin ug naigo ang ulitawo nga naglingkod daplin sa karsada",Ngano nisarasay ang Indian national sa tuong bahin?,nawad-an kini og kontrol sa manobela,348,4o-00348-014
"Nabalia’g kamot, tiil",Gidala sa Balamban Provincial Hospital sa mga personnel sa Emergency Medical Service (EMS) sa Balamban,Asa gidala ang Indian national human sa aksidente?,Balamban Provincial Hospital,348,4o-00348-015
"Nabalia’g kamot, tiil",Gikataho nga luwas ang kahimtang sa Indiano apan nakaangkon og bali sa iyang tiil ug kamot,Unsa ang naangkon nga kadaot sa Indian national?,bali sa iyang tiil ug kamot,348,4o-00348-016
"Nabalia’g kamot, tiil",Gikataho nga luwas ang kahimtang sa Indiano apan nakaangkon og bali sa iyang tiil ug kamot,Unsa ang kahimtang sa Indiano human sa aksidente?,luwas,348,4o-00348-017
"Nabalia’g kamot, tiil",Ang TCH gitawag og ‘killer highway’ human sa daghang sunodsunod nga aksidente sa dapit,Unsa ang tawag sa Transcentral Highway?,‘killer highway’,348,4o-00348-018
"Nabalia’g kamot, tiil",Ang TCH gitawag og ‘killer highway’ human sa daghang sunodsunod nga aksidente sa dapit,Ngano gitawag ang TCH og ‘killer highway’?,daghang sunodsunod nga aksidente,348,4o-00348-019
"Nabalia’g kamot, tiil","Nabalian sa iyang kamot ug tiil ang langyaw nga tinun-an dihang naaksidente sa iyang gimaneho nga big bike sa Transcentral Highway (TCH) sa Brgy. Camungao, lungsod sa Balamban, alas 11:22 sa buntag, Dominggo, Hulyo 21, 2024",Asa nahitabo ang aksidente sa langyaw nga tinun-an?,"sa Transcentral Highway (TCH) sa Brgy. Camungao, lungsod sa Balamban",348,4o-00348-020
Tourist van mibangga sa koral,"Lain na usab nga aksidente ang nahitabo sa kurbadong dan sa national highway sa Sityo Suba, Barangay Poblacion, lungsod sa Argao, pasado alas 5 sa buntag, Dominggo, Hulyo 21, 2024",Kanos-a nahitabo ang aksidente sa sityo Suba?,"Dominggo, Hulyo 21, 2024",349,4o-00349-001
Tourist van mibangga sa koral,"Lain na usab nga aksidente ang nahitabo sa kurbadong dan sa national highway sa Sityo Suba, Barangay Poblacion, lungsod sa Argao, pasado alas 5 sa buntag, Dominggo, Hulyo 21, 2024",Asa nahitabo ang aksidente sa tourist van?,"Sityo Suba, Barangay Poblacion, lungsod sa Argao",349,4o-00349-002
Tourist van mibangga sa koral,Ang van didto nadasmag sa kongkretong koral sa balay sa konsehal sa Argao nga si Atty. Canada Canceran,Kinsay tag-iya sa balay nga naigo sa van?,Atty. Canada Canceran,349,4o-00349-003
Tourist van mibangga sa koral,"Matod sa drayber nga si ‘Ghen’, 35, minyo ug taga Brgy. Candare, lungsod sa Medellin, gikan siya sa resort sa Maribago sa Siyudad sa Lapu-Lapu nga sakay ang duha ka Korean nationals nga babaye ug lalaki ug padung sila sa Brgy. Tan-awan, lungsod sa Oslob alang sa whale shark watching (butanding)",Tagpila ang edad sa drayber nga nasangko?,35,349,4o-00349-004
Tourist van mibangga sa koral,"Matod sa drayber nga si ‘Ghen’, 35, minyo ug taga Brgy. Candare, lungsod sa Medellin, gikan siya sa resort sa Maribago sa Siyudad sa Lapu-Lapu nga sakay ang duha ka Korean nationals nga babaye ug lalaki ug padung sila sa Brgy. Tan-awan, lungsod sa Oslob alang sa whale shark watching (butanding)",Diin gikan ang drayber sa van nga nasangko?,resort sa Maribago sa Siyudad sa Lapu-Lapu,349,4o-00349-005
Tourist van mibangga sa koral,"Matod sa drayber nga si ‘Ghen’, 35, minyo ug taga Brgy. Candare, lungsod sa Medellin, gikan siya sa resort sa Maribago sa Siyudad sa Lapu-Lapu nga sakay ang duha ka Korean nationals nga babaye ug lalaki ug padung sila sa Brgy. Tan-awan, lungsod sa Oslob alang sa whale shark watching (butanding)",Kinsa ang mga pasahero sa van?,duha ka Korean nationals nga babaye ug lalaki,349,4o-00349-006
Tourist van mibangga sa koral,"Apan, asoy sa drayber, pag-abot sa maong dapit, nakatagpilaw siya ug didto nadasmag na siya sa maong koral, hinuon way naangol kanila",Unsay nahitabo sa mga pasahero human sa aksidente?,way naangol kanila,349,4o-00349-007
Tourist van mibangga sa koral,"Ang maong blind curve nailhan nga gumikan saka, daghan nang nadasmag nga sakyanan nga padung",Unsa ang nailhan nga dapit nga delikado sa Argao?,blind curve,349,4o-00349-008
Tourist van mibangga sa koral,"Sa nasundan niini nga disgrasya, mao kadtong dakong trailer truck sa miaging semana nga padung sa norte nga nidasmag sa usa ka karenderya, bonggo nga truck nga nag-parking naigo ug may kongkretong koral usab sa usa balay",Unsa ang nasundan nga disgrasya sa aksidente sa Argao?,dakong trailer truck nidasmag sa usa ka karenderya,349,4o-00349-009
Tourist van mibangga sa koral,"Sa nasundan niini nga disgrasya, mao kadtong dakong trailer truck sa miaging semana nga padung sa norte nga nidasmag sa usa ka karenderya, bonggo nga truck nga nag-parking naigo ug may kongkretong koral usab sa usa balay",Kanus-a nahitabo ang aksidente sa dakong trailer truck?,miaging semana,349,4o-00349-010
Tourist van mibangga sa koral,Ang van didto nadasmag sa kongkretong koral sa balay sa konsehal sa Argao nga si Atty. Canada Canceran,Unsa ang gibanggaan sa van?,kongkretong koral sa balay,349,4o-00349-011
Tourist van mibangga sa koral,"Matod sa drayber nga si ‘Ghen’, 35, minyo ug taga Brgy. Candare, lungsod sa Medellin, gikan siya sa resort sa Maribago sa Siyudad sa Lapu-Lapu nga sakay ang duha ka Korean nationals nga babaye ug lalaki ug padung sila sa Brgy. Tan-awan, lungsod sa Oslob alang sa whale shark watching (butanding)",Asa padulong ang mga pasahero sa van?,"Brgy. Tan-awan, lungsod sa Oslob",349,4o-00349-012
Tourist van mibangga sa koral,"Dason sa drayber, pagkahuman molahos sila sa lungsod sa Moalboal alang sa canyoneering",Unsa ang sunod nilang buhaton human sa whale shark watching?,molahos sila sa lungsod sa Moalboal alang sa canyoneering,349,4o-00349-013
Tourist van mibangga sa koral,"Apan, asoy sa drayber, pag-abot sa maong dapit, nakatagpilaw siya ug didto nadasmag na siya sa maong koral, hinuon way naangol kanila",Ngano man nga nadasmag ang van sa koral?,nakatagpilaw siya,349,4o-00349-014
Tourist van mibangga sa koral,"Lain na usab nga aksidente ang nahitabo sa kurbadong dan sa national highway sa Sityo Suba, Barangay Poblacion, lungsod sa Argao, pasado alas 5 sa buntag, Dominggo, Hulyo 21, 2024",Unsang oras nahitabo ang aksidente?,pasado alas 5 sa buntag,349,4o-00349-015
Tourist van mibangga sa koral,"Ang maong blind curve nailhan nga gumikan saka, daghan nang nadasmag nga sakyanan nga padung",Ngano nga peligroso ang blind curve sa Argao?,daghan nang nadasmag nga sakyanan nga padung,349,4o-00349-016
Tourist van mibangga sa koral,"Lain na usab nga aksidente ang nahitabo sa kurbadong dan sa national highway sa Sityo Suba, Barangay Poblacion, lungsod sa Argao, pasado alas 5 sa buntag, Dominggo, Hulyo 21, 2024",Unsay nahitabo sa paspas nga kurbada sa highway sa Argao?,Lain na usab nga aksidente,349,4o-00349-017
Tourist van mibangga sa koral,Ang van didto nadasmag sa kongkretong koral sa balay sa konsehal sa Argao nga si Atty. Canada Canceran,Kinsa ang drayber sa van nga nakuhaan sa aksidente?,‘Ghen’,349,4o-00349-018
Tourist van mibangga sa koral,"Lain na usab nga aksidente ang nahitabo sa kurbadong dan sa national highway sa Sityo Suba, Barangay Poblacion, lungsod sa Argao, pasado alas 5 sa buntag, Dominggo, Hulyo 21, 2024",Unsa ang punoan hinungdan nga nahitabo ang aksidente?,lain na usab nga aksidente ang nahitabo,349,4o-00349-019
Tourist van mibangga sa koral,"Matod sa drayber nga si ‘Ghen’, 35, minyo ug taga Brgy. Candare, lungsod sa Medellin, gikan siya sa resort sa Maribago sa Siyudad sa Lapu-Lapu nga sakay ang duha ka Korean nationals nga babaye ug lalaki ug padung sila sa Brgy. Tan-awan, lungsod sa Oslob alang sa whale shark watching (butanding)",Asa nakabase ang drayber sa van?,"Brgy. Candare, lungsod sa Medellin",349,4o-00349-020
Bugas mibarato tungod sa EO 62,"Gipaabot nga mas makadaginot ang mga konsumidor sa dakbayan sa Sugbo tungod sa pagkunhod sa presyo sa bugas sa pipila ka lokal nga merkado, ilabi na sa Carbon Market Complex",Asa sa dakbayan sa Sugbo anaa ang pipila ka lokal nga merkado nga may pagkunhod sa presyo sa bugas?,Carbon Market Complex,350,4o-00350-001
Bugas mibarato tungod sa EO 62,"Ang pagkunhod, nga sagad naa sa P3 ngadto sa P4 matag kilo, nagtimaan sa dakong kahupayan alang sa mga badyet sa panimalay nga posibleng makadaginot ang mga konsumidor hangtod sa P20 sa matag lima ka kilo nga mapalit",Pila ang posibleng masave sa mga konsumidor matag lima ka kilo nga mapalit sa pagkunhod sa presyo?,P20,350,4o-00350-002
Bugas mibarato tungod sa EO 62,"Niadtong Hunyo 20, gipahibalo sa publiko ang pagkunhod sa presyo sa bugas subay sa Executive Order (EO) No. 62 ni Presidente Lois Alarcon Jr. nga nagmando sa pagpaubos sa taripa sa imported nga bugas gikan sa 35 porsyento ngadto sa 15 porsyento",Kinsa ang presidente nga nagpatuman sa EO 62?,Lois Alarcon Jr,350,4o-00350-003
Bugas mibarato tungod sa EO 62,"Si Louell Gok-ong, chairperson sa Cebu Market Vendors MultiPurpose Cooperative, nitug-an sa SunStar Cebu pinaagi sa phone interview niadtong Hulyo 21, 2024, nga ang tanang brand sa imported nga bugas, lakip na ang local varieties sama sa Ganador, nipaubos sa ilang presyo sa merkado",Kinsa ang chairperson sa Cebu Market Vendors MultiPurpose Cooperative?,Louell Gok-ong,350,4o-00350-004
Bugas mibarato tungod sa EO 62,"Gipasabot ni Gok-ong nga ang pipila ka mga markdown sa presyo dayag nga nakita 10 ka adlaw ang milabay sa imported ug local brands, gikan sa P63 ngadto sa P60 ug P62 ngadto sa P58 hangtod karon",Pila ka adlaw ang milabay sa pagkunhod sa presyo sa imported ug local brands sa bugas?,10 ka adlaw,350,4o-00350-005
Bugas mibarato tungod sa EO 62,"Bisan pa sa mga pag-usab-usab sa presyo sa bugas, ang lokal nga hepe sa merkado nakamatikod nga ang mga margin sa ginansya sa mga vendor, nagpabilin nga lig-on samtang sila nag-adjust sa mga presyo aron mapakita ang mga gasto ug panginahanglanon sa merkado",Unsa ang obserbasyon sa lokal nga hepe sa merkado bahin sa ginansya sa mga vendor?,nagpabilin nga lig-on,350,4o-00350-006
Bugas mibarato tungod sa EO 62,Dugang pa niya nga pareho nga nakabenepisyo ang mga konsumidor ug rice vendors sa kalit nga pag-ubos sa presyo tungod kay nakatabang kini sa pagsaka sa baratilyo sukad nga mius-os ang presyo sa bugas,Unsa ang epekto sa pag-ubos sa presyo sa bugas sa mga baratilyo?,pagsaka sa baratilyo,350,4o-00350-007
Bugas mibarato tungod sa EO 62,"“Sa pagkakaron, nitaas gyud ang halin kay barato na ang bugas. Ang bag-o nga pagbag-o sa presyo nakabenepisyo sa mga konsumedor tungod kay ang dako nga pagkunhod, nagpagaan sa mga palas-anon sa panalapi, nga nagtugot sa mga pamilya sa paggahin og mga tinigum alang sa ubang mga kinahanglanon nga palaliton sama sa mga de-latang mga butang ug mga itlog,” matod ni Gok-ong",Unsa nga mga kinahanglanon ang mahimo karon nga paliton sa mga pamilya pinaagi sa ilang mga tinigum?,mga de-latang mga butang ug mga itlog,350,4o-00350-008
Bugas mibarato tungod sa EO 62,Si Gok-ong niingon usab nga ang presyo sa mga pagkunhod sa P2 ngadto sa P3 matag kilo gipaabot sa mosunod nga mga adlaw,Pila ang gipaabot nga pagkunhod sa presyo matag kilo sa mga mosunod nga adlaw?,P2 ngadto sa P3,350,4o-00350-009
Bugas mibarato tungod sa EO 62,"MISUPAK Sa nangaging kalamboan sa istorya, ang kamandoan sa EO 62 nakadawat og mga reaksyon gikan sa mga mag-uuma ug nagkalainlaing grupo sa agrikultura nga nagsang-at og petisyon alang sa certiorari ug pagdili sa Korte Suprema",Unsa ang gibuhat sa mga mag-uuma ug nagkalainlaing grupo sa agrikultura batok sa EO 62?,nagsang-at og petisyon alang sa certiorari ug pagdili sa Korte Suprema,350,4o-00350-010
Bugas mibarato tungod sa EO 62,Gusto sa sektoral nga mga grupo nga wagtangon ni Presidente Lois Alarcon Jr. ang EO 62 nga may kalabotan sa kaayohan sa mga lokal nga mag-uuma ug sa ilang mga produkto,Unsa ang gustong buhaton sa sektoral nga mga grupo sa EO 62?,wagtangon ni Presidente Lois Alarcon Jr. ang EO 62,350,4o-00350-011
Bugas mibarato tungod sa EO 62,"Ang mga petitioner mao ang Magsasaka Partylist, Samahang Industriya ng Agrikultura, Federation of Free Farmers Inc. , United Broiler Raisers Assn. 1 Inc. ug Sorsoro Ibaba Development Cooperative",Kinsa ang mga petitioner nga nagreklamo mahitungod sa EO 62?,"Magsasaka Partylist, Samahang Industriya ng Agrikultura, Federation of Free Farmers Inc. , United Broiler Raisers Assn. 1 Inc. ug Sorsoro Ibaba Development Cooperative",350,4o-00350-012
Bugas mibarato tungod sa EO 62,"Gipaabot nga mas makadaginot ang mga konsumidor sa dakbayan sa Sugbo tungod sa pagkunhod sa presyo sa bugas sa pipila ka lokal nga merkado, ilabi na sa Carbon Market Complex",Unsa ang hinungdan nga makadaginot ang mga konsumidor sa dakbayan sa Sugbo?,pagkunhod sa presyo sa bugas,350,4o-00350-013
Bugas mibarato tungod sa EO 62,"Ang pagkunhod, nga sagad naa sa P3 ngadto sa P4 matag kilo, nagtimaan sa dakong kahupayan alang sa mga badyet sa panimalay nga posibleng makadaginot ang mga konsumidor hangtod sa P20 sa matag lima ka kilo nga mapalit",Pila ang gipaubos nga presyo sa matag kilo sa bugas?,P3 ngadto sa P4,350,4o-00350-014
Bugas mibarato tungod sa EO 62,"Niadtong Hunyo 20, gipahibalo sa publiko ang pagkunhod sa presyo sa bugas subay sa Executive Order (EO) No. 62 ni Presidente Lois Alarcon Jr. nga nagmando sa pagpaubos sa taripa sa imported nga bugas gikan sa 35 porsyento ngadto sa 15 porsyento","Uban sa pagkunhod sa taripa, pila na ang taripa sa imported nga bugas human sa EO 62?",15 porsyento,350,4o-00350-015
Bugas mibarato tungod sa EO 62,"Si Louell Gok-ong, chairperson sa Cebu Market Vendors MultiPurpose Cooperative, nitug-an sa SunStar Cebu pinaagi sa phone interview niadtong Hulyo 21, 2024, nga ang tanang brand sa imported nga bugas, lakip na ang local varieties sama sa Ganador, nipaubos sa ilang presyo sa merkado",Kanus-a gihimo ang phone interview ni Louell Gok-ong sa SunStar Cebu?,"Hulyo 21, 2024",350,4o-00350-016
Bugas mibarato tungod sa EO 62,"Gipasabot ni Gok-ong nga ang pipila ka mga markdown sa presyo dayag nga nakita 10 ka adlaw ang milabay sa imported ug local brands, gikan sa P63 ngadto sa P60 ug P62 ngadto sa P58 hangtod karon",Unsa ang usa ka presyo sa imported nga bugas nga milumpyo gikan sa P63?,P60,350,4o-00350-017
Bugas mibarato tungod sa EO 62,"Bisan pa sa mga pag-usab-usab sa presyo sa bugas, ang lokal nga hepe sa merkado nakamatikod nga ang mga margin sa ginansya sa mga vendor, nagpabilin nga lig-on samtang sila nag-adjust sa mga presyo aron mapakita ang mga gasto ug panginahanglanon sa merkado",Giunsa pagsiguro sa mga vendor nga lig-on ang ilang ginansya?,nag-adjust sa mga presyo aron mapakita ang mga gasto ug panginahanglanon sa merkado,350,4o-00350-018
Bugas mibarato tungod sa EO 62,Dugang pa niya nga pareho nga nakabenepisyo ang mga konsumidor ug rice vendors sa kalit nga pag-ubos sa presyo tungod kay nakatabang kini sa pagsaka sa baratilyo sukad nga mius-os ang presyo sa bugas,Kinsa ang nakabenepisyo sa kalit nga pag-ubos sa presyo sa bugas?,mga konsumidor ug rice vendors,350,4o-00350-019
Bugas mibarato tungod sa EO 62,"“Sa pagkakaron, nitaas gyud ang halin kay barato na ang bugas. Ang bag-o nga pagbag-o sa presyo nakabenepisyo sa mga konsumedor tungod kay ang dako nga pagkunhod, nagpagaan sa mga palas-anon sa panalapi, nga nagtugot sa mga pamilya sa paggahin og mga tinigum alang sa ubang mga kinahanglanon nga palaliton sama sa mga de-latang mga butang ug mga itlog,” matod ni Gok-ong",Unsa ang naidulot sa pag-naug sa presyo sa bugas sa mga palas-anon sa pinansya sa mga pamilya?,nagpagaan sa mga palas-anon sa panalapi,350,4o-00350-020
